№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
665197;17.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;131305;"ПАТ ""Київенерго""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;6685,54;#2201280#,#2282-6685.54#,#опл.за теплову енергiю#,#серпень 2015#,#акт №08/2015-310685 вiд 14.09.15#,#Дог.310685-Т вiд 12.05.15#,#в т.ч. ПДВ 1114.26 #
1044516;23.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;38514333;"ТОВ ""Ком'ютери та комунiкацї""";380805;"АППБ ""АВАЛЬ""";6661,14;#2201280#,#2282-6661.14#,#оплата за мишка,радiотелефон,мереж.облд.#,#вид.наклд2349 вiд 17.09.15#,#Дог.Т059/461 вiд 16.09.15#,#в т.ч. ПДВ 1110.19 #
853161;21.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"Приватне пiдприємство ""Ранок К""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";6600,96;#2201280#,#2282(2230)-6600.96#,#оплата за продукти харчування #,#нак 200000044 вiд 16.09.15#,#Дог.059/81 вiд 26.08.15#,#в т.ч. ПДВ 1100.16 #
2113249;30.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;37993783;ГУДКСУ у м. Києвi;820019;ГУДКСУ у м.Києві;6570;#2201280#,#2282-6570.00#,#Готiвка по чеку АЗ 0264022 студ.мат.доп.на лiт.#,#№заявка №С-130 вiд 28.09.15#,#за 09.15р.#,# без ПДВ#
766189;18.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;39734511;"ТОВ ""Орхiдея України""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";6543,6;#2201280#,#2282-6543.60#,#прод.харч.#,#накл.№68 вiд 11.09.15#,#Дог.059/37 вiд 22.06.15#,#в т.ч. ПДВ 1090.6 #
1046359;23.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;NA;ФОП Стахов Григорiй Федорович;300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;6491,88;#2201280#,#2282(2230)-6491.88#,#оплата за продукти харчування #,#нак18 вiд 17.09.01#,#Дог.059/58 вiд 20.07.15#,# без ПДВ#
664908;17.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;37993783;ГУДКСУ у м. Києвi;820019;ГУДКСУ у м.Києві;6479,74;#2201100#,#2111-6479.74#,# Гот.по чеку АЗ 0264013 з-та1 пол. 09.15р.-6479.74#,# без ПДВ #
941628;22.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;4947995;"ТОВ"" ВКФ ""Електронтехсервiс ЛТД""";380805;"АППБ ""АВАЛЬ""";6375,17;#2201280#,#2282-6375.17#,#оплата за акумуляторнi батареї#,#вид.наклд.пк-000549 вiд 15.09.15#,#Дог.Т 059/388 вiд 13.08.15#,#в т.ч. ПДВ 1062.53 #
2110471;30.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;39734511;"ТОВ ""Орхiдея України""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";6180,12;#2201280#,#2282-6180.12#,#прод.харч.#,#накл.№100 вiд 24.09.15#,#Дог.059/103 вiд 22.09.15#,#в т.ч. ПДВ 1030.02 #
1046530;23.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;39734511;"ТОВ ""Орхiдея України""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";6140,2;#2201100#,#2230(2230)-6140.20#,#оплата за продукти харчування#,#нак.235 вiд 15.09.15#,#Дог.059/74 вiд 14.08.15#,#в т.ч. ПДВ 1023.37 #
