№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
5697081;09.11.2015;39389301;"Український інститут нацпам""яті";820019;ГУДКСУ у м.Києві;2070944;КНУ імені Т. Шевченка;820019;ГУДКСУ у м.Києві;5445;#КПКВК1809020#,#КЕКВ2282-5445.00грн#,#Опл.посл. з харчув. #,#зг.дог№030/145від23.10.15, акт№6074від05.11.15#, #В т.ч. ПДВ - 907,50грн. #
11123503;25.12.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5046,03;#0301130##2273##Відш витрат за пайов. участ за електроенергію ##зг акт №11 від 21.12.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-841,00 #
7511819;26.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5046,01;#0301130##2273##Відш витрат за пайов. участ за електроенергію ##зг акт 10 від 20.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-841,00 #
11121040;25.12.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5046,01;#0301130##2273##Відш витрат за пайов. участ за електроенергію ##зг акт№12 від 21.12.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-841,00 #
7107366;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5046,01;#0301130##2273##Відш витрат за пайов. участ за електроенергію ##зг акт7 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ- 841,00#
7106083;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5046,01;#0301130##2273##Відш витрат за пайов. участ за електроенергію ##зг акт  9 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-841,00 #
7105526;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5046,01;#0301130##2273##Відш витрат за пайов. участ за електроенергію ##зг акт 8 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-841,00 #
7876606;27.11.2015;21721086;Держатомрегулювання України;820172;ДКСУ;2070944;Київський нац. унiвер. iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;4499,99;#5271010#, #2282#, #ост/оп.посл. з пiдвищ. квалiф.навч.з курсу радiац.безпеки#, #дог.87вiд15.10.15,акт1вiд 26.10.15,ККДБ25010100#,#Без ПДВ#
2656095;09.10.2015;2597232;КМБУ;820019;ГУДКСУ у м.Києві;2070944;КНУ iм.Т. Шевченка;820019;ГУДКСУ у м.Києві;4400;#070806#,#2240-4400,00#,#Опл.посл.доступ.до мереж.iнтернет#,#З-но дог№8 вiд 07.04.15р. та акту№2 вiд 07.10.15р#,#В т.ч. ПДВ -733,33#
9481221;15.12.2015;2597232;КМБУ;820019;ГУДКСУ у м.Києві;2070944;КНУ iм.Т. Шевченка;820019;ГУДКСУ у м.Києві;4400;#070806#,#2240-4400,00#,#Опл.посл.дост.до мереж.iнтерет.#,#З-но дог№8 вiд 07.04.15р та акту№3 вiд 11.12.15р#,#В т.ч. ПДВ-733,33#
2460032;07.10.2015;22994521;Військовий інститут КНУ імТ.Г.Шевченка;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;4341,12;#2101020/01#,#2240#,#4341,12#,#Оплата за прання бiлизни#,#дог.31 вiд 14.08.15р.#,#акт 5615 вiд 02.10.15р.#,# ПДВ-723,52#
6877029;20.11.2015;2070944;КНУ iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;4003,03;#xxxx.03#,#Перекид. зарах.коштiв 13.11.15 компенс.пiдпр.у межах серед.з/п призв.на вiйськ.службу за призов.пiд час мобiл.за сiчень-вересень xxxx#,#без ПДВ#
11860357;30.12.2015;37470057;УПСЗН Шевченківської РДА;820019;ГУДКСУ у м.Києві;2070944;Київ. нац. унiвер.iм. Тараса Шевченка;820019;ГУДКСУ у м.Києві;3871,14;#2501350#,#2800#,#Компен пiдпр уст орган у меж серед зароб прац призв на вiйськ служб за призов пiд час мобiл на ос пер за бер14р-листопад2015#,##,#без ПДВ#
7102980;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;3634,36;#0301130##2271##Відш витрат за пайов. участ за  теплова енергія##зг акт 9 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-605,73 #
5224660;03.11.2015;1132369;КЛК НАУ;831019;ГУДКСУ у Полтавській областi;2070944;КНУ iм.Т.Шевченка IПО;820019;ГУДКСУ у м.Києві;3000;#2201150#,#2282#,#орг-цiя провед.навч.з курсу .#,#р.№92 в02.11.15 акт в.р.б/н вiд 02.11.15 д.№0141/15з вiд 02.11.15#,# без ПДВ#
7103430;24.11.2015;5417213;ІФХ НАНУ;820019;ГУДКСУ у м.Києві;2070944;Київський нацiон.ун-т iм.Т.Г.Шевченка;820019;ГУДКСУ у м.Києві;3000;"#6541030#,#2281-3000,00#,#Органiз.та пров.навч.з курсуРадiац.безп.при зд.окр.вид.дiял.в сф.вик.яд.ене #,#зг. д.№97р 10.11.2015р.#,#Акт№1 20.11.2015р.#,#безПДВ#"""
7511299;26.11.2015;2012007;ДУ ІТО НАМН;820019;ГУДКСУ у м.Києві;2070944;КНУ IМЕНI ТАРАСА ШЕВЧЕНКА IПО;820019;ГУДКСУ у м.Києві;3000;#6561060#,#2282#,#ОРГАН ПРОВЕД НАВЧАН КУРСУ РАДIАЦ БЕЗП ЗДIЙСН ОК ВИД ДIЯЛЬН СФ ВИКОР ЯДЕРН ЕНЕРГII#,#ДОГ 15 ВIД 10.11.15Р АКТ 15 ВIД 10.11.15Р#,#БЕЗ ПДВ#
5969860;12.11.2015;1993612;Рожнятівська ЦРЛ;836014;ГУДКСУ в Iвано-Франкiвськiй області;2070944;Інститут післядипломної освіти Київськ;820019;ГУДКСУ у м.Києві;3000;"#080101б#.#2240#.#Організація та проведення навчання з курсу Радіаційна безпека при здійсненні окремих видів діяльності в сфері використання ядерної енергії""#."""
7106464;24.11.2015;34968768;ВДВС Дарницького РУЮ у м. Києвi;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Тараса Шевченка;820019;ГУДКСУ у м.Києві;2947,53;"пер.кош. згiдно роз. № xxxx/2 вiд 18.11.xxxx з ТОВ Укргеобуд СП"", наказ 910/xxxx/14 вiд 20.10.xxxx., Без ПДВ"""
10511738;23.12.2015;37470057;УПСЗН Шевченківської РДА;820019;ГУДКСУ у м.Києві;2070944;Київ. нац. унiвер.iм. Тараса Шевченка;820019;ГУДКСУ у м.Києві;2742,79;# 2501200 #, # 2730 #, # Вiдшкодування з держбюджету компенсацiї потерпiлим внаслiдок Чорноб. катастрофи за грудень 2015р. #, ##, ##
10511438;23.12.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;899998;;2514,12;*10102070944КПКВК 2201290 КЕКВ 2281-2514,12 ПДВ за Листопад 2014 року
3418097;20.10.2015;37841728;ГУ ДМС України в Донецькій області;834016;ГУДКСУ у Донецькiй областi;2070944;Київський національний університет іме;820019;ГУДКСУ у м.Києві;2490;#1004020#,#2282#,#За надання послуг підвищ.кваліфікац.держ.службовців #акт№1 вiд 15.10.2015р. Дог.№19/15/4152/182 вiд 12.10.2015р.#,#без ПДВ.#
6879666;20.11.2015;2070944;КНУ iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;2228,8;#xxxx.80#,#Перекид. зарах.коштiв 13.11.15 компенс.пiдпр.у межах серед.з/п призв.на вiйськ.службу за призов.пiд час мобiл.за сiчень-вересень xxxx#,#без ПДВ#
10514007;23.12.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;899998;;2154,34;*10102070944КПКВК 2201100 КЕКВ 2800-2154,34 ПДВ за Листопад 2015 року
3676129;21.10.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;899998;;2147,49;*10102070944КПКВК 2201290 КЕКВ 2281-2147,49 ПДВ за Вересень 2015 року
11123889;25.12.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;2100,96;#0301130##2272##Відш витрат за пайов. участ за водовід ##зг акт №11 від 21.12.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-350,16 #
8151571;30.11.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;2100;#xxxx#,#xxxx-xxxx#,#Утрим.iз з-ти за навч.Пазюк С. П. за 11.15р.зг.дог.№xxxx вiд 17.08.15р.#,# без ПДВ #
11203739;28.12.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;2100;#xxxx#,#xxxx-xxxx#,#Утрим.iз з-ти за навч.Пазюк С. П. за 12.15р.зг.дог.№xxxx вiд 17.08.15р.#,# без ПДВ #
5143727;30.10.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;2100;#xxxx#,#xxxx-xxxx#,#Утрим.iз з-ти за навч.Пазюк С. П. за 10.15р.зг.дог.№xxxx вiд 17.08.15р.#,# без ПДВ #
11677811;29.12.2015;2597232;КМБУ;820019;ГУДКСУ у м.Києві;2070944;КНУ iм.Т. Шевченка;820019;ГУДКСУ у м.Києві;2050;#070806#,#2240-2050,00#,#Опл.посл.зв'язку за 12.15р#,#З-но дог№303 вiд 01.11.05р та акту№541 вiд 24.12.15р#,#В т.ч. ПДВ-341,67#
7107767;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;1903,94;#0301130##2272##Відш витрат за пайов. участ за водовід та водопостач ##зг акт 7  від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ- 317,32#
8158798;30.11.2015;37768863;ГУ ДМС України в м. Києві;820019;ГУДКСУ у м.Києві;2070944;КНУ ім Т.Шевченка;820019;ГУДКСУ у м.Києві;1850;#1004020#,#2282#,#Оплата за надання послуг з підвищення кваліфікації держслужбовців#,# зг.Договора № 30/15/Н163від16.10.2015 зг.акта №2 від16.10.2015#,#без ПДВ#
3673787;21.10.2015;2070944;КНУ iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1813,05;#xxxx.05#,#Перекид. зарах.коштiв 13.10.15 компенс.пiдпр.у межах серед.з/п призв.на вiйськ.службу за призов.пiд час мобiл.за сiчень-серпень xxxx#,#без ПДВ#
11192173;28.12.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1802,27;#2201280#,#2282-1802.27#,# Перерах. утрим.iз з-ти за електроенергiю зг. заяви для вiдновлення касових видаткiв за 11.15р. спiвроб.КНУ #,# без ПДВ #
11201718;28.12.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1714,62;#2201290#,#2281-1714.62#,# перерах.безпроцентна позика утрим. iз з-ти за  12.15р. спiвроб.КНУ #,# без ПДВ #
11331495;28.12.2015;37851432;УДМС України в Луганській області;804013;ГУДКСУ у Луганській області;2070944;Київський нац.унiверсiтет iм.Тараса Ше;820019;ГУДКСУ у м.Києві;1660;#1004020#,#2282#,#Оплата за надання послуг з пiдвищення квалiфiкацiї#,#дог№22/15/Н155вiд12.12.2015,Акт№22/15/Н155 вiд12.12.2015 #,#без ПДВ#
3836876;23.10.2015;37806243;ГУ ДМС України в Дніпропетровській обл;805012;ГУДКСУ у Дніпропетровській області;2070944;КНУ ім.Тараса Шевченка;820019;ГУДКСУ у м.Києві;1660;#1004020#2282#1660,00#оплата за підвищ кваліфік держ службовців#дог №18/15/Н151 від 05.10.2015р,акт від 16.10.2015р.#без ПДВ#
8153394;30.11.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1620;#2201290#,#2281-1620#,# утрим. iз з-ти за  за проживання i комунальнi послуги  спiвроб.КНУ 11.15р. спiвроб.КНУ #,# без ПДВ #
11191919;28.12.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1620;#2201290#,#2281-1620#,# утрим. iз з-ти за  за проживання i комунальнi послуги  спiвроб.КНУ 12.15р.  #,# без ПДВ #
5132386;30.10.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1620;#2201290#,#2281-1620#,# утрим. iз з-ти за  за проживання i комунальнi послуги  спiвроб.КНУ 10.15р. спiвроб.КНУ #,# без ПДВ #
11118094;25.12.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;1514,04;#0301130##2272##Відш витрат за пайов. участ за водовід ##зг акт №12 від 21.12.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ- 252,34#
7230491;25.11.2015;36338715;Монастириське РТМО;838012;ГУДКСУ у Тернопільській областi;2070944;Київський нац.ун.iм.Тараса шевченка iн;820019;ГУДКСУ у м.Києві;1500;#080102#,#2240-1500,00#,#опл.за посл.порадiол.зг.акт.103 вiд 20,11,15 дог.103 вiд 20,11,15#,#без ПДВ#
7440528;26.11.2015;5399225;Інститут прикладної фізики НАН України;837013;ГУДКСУ у Сумській області;2070944;"КНУ iм. Тараса Шевченко""";820019;ГУДКСУ у м.Києві;1500;"#xxxx#,#xxxx#,#Опл за навчання з курсуРад.безп. при зд. окр. видiв дiял.яд.ен""з видач.посвiдчення#,#зг. дог. №149 вiд 16.11.15р.акт№1 вiд 20.11.15#,#БезПДВ#"""
4760680;29.10.2015;2000334;"КУ ""Сумська МДКЛ Св.Зінаїди""";837013;ГУДКСУ у Сумській області;2070944;Київський нац.унiвер. iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;1500;"#080101#,#2282#,#Опл.за навч.з курсуРадiац.безп.в сфер.ядер.енергiї""з видач.посвiдч.встан.зраз.#,#зг.дог.125 19.10.15.,акт в/р1 19.10.15#,#Без ПДВ#."""
7255767;25.11.2015;2004261;"Санаторій ""Світанок""";815013;ГУДКСУ у Хмельницькiй областi;2070944;Київський нац.унів.ім.Тараса Шевченка;820019;ГУДКСУ у м.Києві;1500;#080204#,#2282-1500,00#,#суб.пост№11від23.01.15рорган.тапров.навч.зкур.Рад.без.призд.окр.вид.діял.вик.яд.енер.#,#актнад.пос.б/н20.11.15дог№11716.11.15#,#безПДВ#
4257563;27.10.2015;33982708;"Поліклініка ""Північна"" Рівненської МР";833017;ГУДКСУ у Рiвненськiй областi;2070944;Київський нацiональний унiверситет iм.;820019;ГУДКСУ у м.Києві;1500;#080300#,#2282-1500,00#,#за навчання з радiацiйної бепеки з видачею посвiдчення#,#зг.дог.75/15 вiд 19.10.2015 та акту 15 вiд 23.10.15#,#без ПДВ#
4235449;27.10.2015;37811384;ГУ ДМС України в Од.обл.;828011;ГУДКСУ в Одеській області;2070944;Київськи національний університет імен;820019;ГУДКСУ у м.Києві;1500;#1004020#,#2282#за послуги навч. держслужбовців за жовтень 2015#,#зг.дог. від 05.10.2015  № 23/15-4156 акту №1 від 10.10.2015.#,#Без ПДВ#
7102280;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;1455,46;#0301130##2272##Відш витрат за пайов. участ за водовід та водопостач ##зг акт  9 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ- 242,58#
9786454;17.12.2015;2597232;КМБУ;820019;ГУДКСУ у м.Києві;2070944;КНУ iм.Т. Шевченка;820019;ГУДКСУ у м.Києві;1426;#070806#,#2240-1426,00#,#Опл.пол.зв'язку за 12.15р#,#З-но дог№303 вiд 01.11.05р та акту№542 вiд 14.12.15р#,#В т.ч. ПДВ-237,67#
7511378;26.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;1291,58;#0301130##2272##Відш витрат за пайов. участ за водовід ##зг акт  10 від 20.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-215,26 #
8149285;30.11.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1286,76;#2201280#,#2282-1286.76#,# Перерах. утрим.iз з-ти за електроенергiю зг. заяви для вiдновлення касових видаткiв за 10.15р. спiвроб.КНУ #,# без ПДВ #
5134429;30.10.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1215,02;#2201290#,#2281-1215.02#,# перерах.безпроцентна позика утрим. iз з-ти за  10.15р. спiвроб.КНУ зг. заяв #,# без ПДВ #
8147062;30.11.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1214,62;#2201290#,#2281-1214.62#,# перерах.безпроцентна позика утрим. iз з-ти за  11.15р. спiвроб.КНУ #,# без ПДВ #
7105470;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;1202,83;#0301130##2272##Відш витрат за пайов. участ за водовідта водопост. ##зг акт 8 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-200,47 #
6807934;20.11.2015;38435613;"ДУ ""Кіровоградський ОЛЦ ДСЕСУ""";823016;ГУДКСУ у Кіровоградській області;2070944;КНУ iм.Тараса Шевченка;820019;ГУДКСУ у м.Києві;1140;#2304020#,#2282#,#за навчання,Кiровоград.ОЛЦ#,#договiр №333 вiд 16.11.15р., акт №333/1 вiд 20.11.15р.#,#без ПДВ#
5144927;30.10.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;1123,3;#2201280#,#2282-1123.3#,# Перерах. утрим.iз з-ти за електроенергiю зг. заяви для вiдновлення касових видаткiв за 09.15р. спiвроб.КНУ #,# без ПДВ #
9960342;18.12.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;966,38;#0301130##2240##За телефон розмови 11.15.##зг  рах акт № 541 від 14.12.15.##в.т.ч.ПДВ- 161,06#
6878414;20.11.2015;2070944;КНУ iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;927,61;#927.61#,#Перекид. зарах.коштiв 13.11.15 компенс.пiдпр.у межах серед.з/п призв.на вiйськ.службу за призов.пiд час мобiл.за сiчень-вересень xxxx#,#без ПДВ#
6646896;18.11.2015;2597232;КМБУ;820019;ГУДКСУ у м.Києві;2070944;КНУ iм.Т. Шевченка;820019;ГУДКСУ у м.Києві;910,48;#070806#,#2240-910,48#,#Опл. посл.зв'язку за 10.15р#,#З-но дог№303 вiд 01.11.05р та акту №522 вiд 11.11.15р#,#В т.ч. ПДВ-151,75#
4462766;28.10.2015;37829784;УДМС України в Рівненській області;833017;ГУДКСУ у Рiвненськiй областi;2070944;Київський нац. ун. iм. Тараса Шевченка;820019;ГУДКСУ у м.Києві;830;#1004020#,#2282-830,00#,# оплата за пiдвищення квалiфiкацiї працiвникiв з отрим. посвiдчення#,#акт №1 вiд 28.10.15, дог. №24/15/Н/157/89 вiд 28.10.15#,#без ПДВ#
3457868;20.10.2015;37834773;УДМС України в Запорізькій області;813015;ГУДКСУ у Запорiзькiй областi;2070944;Київськ.нац.унiвер.iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;830;#1004020#,#2282#,#за послуги з пiдвищ.квалiфiк.держ.служб.#,# дог.вiд 05.10.15р.№ 21/15/Н 154, акт вiд 19.10.15р.№ 1#,#без ПДВ #
4755095;29.10.2015;37846270;УДМС України в Сумській області;837013;ГУДКСУ у Сумській області;2070944;Київський НУ iм.Т.Г.Шевченка;820019;ГУДКСУ у м.Києві;830;#1004020#,#2282#,#*25010100пiдвищ.квалiфiк.держ.служб.в жовтнi 2015р з наданням Свiдоцтва,затв.КМУ#,#акт 1 вiд 23.10.15,дог.25/15/Н158 вiд 23.10.15#,#без ПДВ#
3373679;19.10.2015;37839038;УДМС України в Тернопільській області;838012;ГУДКСУ у Тернопільській областi;2070944;Київський національний університет іме;820019;ГУДКСУ у м.Києві;820;#1004020#,#2282-820,00#,#за навчання#,#згідно акт вик.робіт№б/н від 12.10.2015, договір №26/15/Н159 07.10.2015#,#без ПДВ#
3261214;16.10.2015;37852733;УДМС України в Черкаській області;854018;ГУДКСУ у Черкаськiй областi;2070944;Київський національний університет ім.;820019;ГУДКСУ у м.Києві;800;#1004020#,#2282#,#За послуги з навчання держ служб акт вик роб№б/н від 15,10,2015 дог№28/15/Н161 від 15,10,2015#,#безПДВ#
3991300;23.10.2015;2597232;КМБУ;820019;ГУДКСУ у м.Києві;2070944;КНУ iм.Т. Шевченка;820019;ГУДКСУ у м.Києві;795,4;#070806#,#2240-795,40#,#Опл.посл.зв'язку за 09.15р#,#З-но дог№303 вiд 01.11.05р та акту№508 вiд 19.10.15р#,#В т.ч. ПДВ-132,57#
8277281;02.12.2015;3056656;"ДП ""Укртехінформ""";820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситет iм.;820019;ГУДКСУ у м.Києві;791,95;#2201380#,#2282=791,95#,#за послуг.громадс.харчуван. зг.дог.№ 030/152 вiд 24.11.2015, акт № 1 вiд 27.11.2015#,##,#в т.ч.ПДВ-131,99#
7510657;26.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;653,72;#0301130##2240##Відш витр за пайов. участ за дер дез вивіз сміт,ліфт##зг акт  10 від 20.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ- 108,95#
11122614;25.12.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;653,72;#0301130##2240##Відш витр за пайов. участ за дер дез вивіз сміт,ліфт##зг акт№12 від 21.12.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-108,95 #
11118033;25.12.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;653,72;#0301130##2240##Відш витр за пайов. участ за дер дез вивіз сміт,ліфт##зг акт№11 від 21.12.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-108,95 #
7102392;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;653,72;#0301130##2240##Відш вит за пайов. учза дер дез.вив сміт. ліфт##зг акт №7 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ- 108,95#
7106190;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;653,72;#0301130##2240##Відш витр за пайов. участ за дер дез вивіз сміт,ліфт##зг акт 8 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-108,95 #
7105422;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;653,72;#0301130##2240##Відш витр за пайов. участ за дер дез вивіз сміт,ліфт##зг акт 9 від 05.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-108,95 #
3545459;20.10.2015;37768863;ГУ ДМС України в м. Києві;820019;ГУДКСУ у м.Києві;2070944;КНУ ім Т.Шевченка;820019;ГУДКСУ у м.Києві;640;#1004020#,#2282#,#Оплата за надання послуг з підвищення кваліфікації держслужбовців#,# зг.Договора № 30/15/Н163від16.10.2015 зг.акта №2 від16.10.2015#,#без ПДВ#
3852967;23.10.2015;37809328;ГУ ДМС України в Закарпатській області;812016;ГУДКСУ у Закарпатській областi;2070944;Київський національний у-т ім.Т.Шевчен;820019;ГУДКСУ у м.Києві;600;#1004020#,#2282#,#Опл. за навчання зг.дог.№20/15/Н153 від05.10.2015 р, акт №б/н від 22.10.2015р.#,#без ПДВ#
8900417;10.12.2015;2071180;"НТУ ""ХПІ""";851011;ГУДКСУ у Харківській області;2070944;КИ·ВСЬКИЙ НАЦ.УНIВЕРСИТЕТ IМ.Т.ШЕВЧЕНК;820019;ГУДКСУ у м.Києві;564,37;"#2201160#,#2282#,# відшкодування експлуатаційних витрат за жовтень 2015р.#,# акт 18 від 20.11.2015р.,уг 116-О"" від 28.04.2015р.#,#б/пдв#"""
3798315;22.10.2015;37864148;УДМС України в Хмельницькій області;815013;ГУДКСУ у Хмельницькiй областi;2070944;Київський нац. унiвер. iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;537,7;#1004020#,#2282#,#опл.за посл.з пiдвищ.квалiф.держ.службовцiв#,#акт.№1-КНУ вiд19.10.15р.,дог.№27/15/Н160 вiд19.10.15р.#,#без ПДВ#
